country_code,year,region_name,region_code,country_name,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr
ECU,2025,Latin America & Caribbean,LAC,Ecuador,2022,national,ENEMDU,national,2022,income,7,2007 - 2022,6.794,0.2958,0.106,0.0536,0.157,15.2029,10.6553,0.3664,0.4547,0.4089,0.0166,0.0301,0.04,0.0509,0.0635,0.0767,0.0933,0.1201,0.1654,0.3435,1.0437,0.5745,18001000,5590.5416,3716.2669,FALSE,micro,survey,6.4776,0.2748
ECU,2026,Latin America & Caribbean,LAC,Ecuador,2022,national,ENEMDU,national,2022,income,7,2007 - 2022,6.75,0.2923,0.1048,0.053,0.1551,15.2029,10.6553,0.3664,0.4547,0.4089,0.0166,0.0301,0.04,0.0509,0.0635,0.0767,0.0933,0.1201,0.1654,0.3435,1.0437,0.5745,18001000,5590.5416,3716.2669,FALSE,micro,survey,6.4776,0.2748
ECU,2027,Latin America & Caribbean,LAC,Ecuador,2022,national,ENEMDU,national,2022,income,7,2007 - 2022,6.669,0.2859,0.1025,0.0517,0.1516,15.2029,10.6553,0.3664,0.4547,0.4089,0.0166,0.0301,0.04,0.0509,0.0635,0.0767,0.0933,0.1201,0.1654,0.3435,1.0437,0.5745,18001000,5590.5416,3716.2669,FALSE,micro,survey,6.4776,0.2748
ECU,2028,Latin America & Caribbean,LAC,Ecuador,2022,national,ENEMDU,national,2022,income,7,2007 - 2022,6.59,0.2822,0.1003,0.0505,0.1483,15.2029,10.6553,0.3664,0.4547,0.4089,0.0166,0.0301,0.04,0.0509,0.0635,0.0767,0.0933,0.1201,0.1654,0.3435,1.0437,0.5745,18001000,5590.5416,3716.2669,FALSE,micro,survey,6.4776,0.2748
EGY,2023,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,6.726,0.631,0.1969,0.0813,0.2603,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
EGY,2024,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,6.636,0.6193,0.191,0.0782,0.2519,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
EGY,2025,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,6.468,0.5982,0.1802,0.0725,0.2363,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
EGY,2026,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,6.285,0.5763,0.1684,0.0665,0.2194,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
EGY,2027,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,6.086,0.5488,0.1555,0.0602,0.2013,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
EGY,2028,Middle East & North Africa,MNA,"Egypt, Arab Rep.",2022,national,,,,consumption,,,5.886,0.5197,0.1426,0.054,0.1835,7.1795,5.7614,,,,,,,,,,,,,,,4.8435,110990103,4173.2801,,TRUE,micro,extrapolation,4.031,0.2028
ESP,2023,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.731,0.0167,0.0082,0.0061,0.0136,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
ESP,2024,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.657,0.0163,0.0081,0.006,0.0134,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
ESP,2025,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.559,0.0162,0.008,0.006,0.0132,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
ESP,2026,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.476,0.0159,0.0079,0.0059,0.013,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
ESP,2027,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.397,0.0152,0.0078,0.0059,0.0128,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
ESP,2028,Other High Income Countries,OHI,Spain,2022,national,,,,income,,,6.323,0.0148,0.0077,0.0058,0.0127,50.1762,42.9843,,,,,,,,,,,,,,,0.7029,47778340,27702.7453,15655.3342,TRUE,micro,extrapolation,22.642,0.169
EST,2023,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.986,0.0073,0.0041,0.0031,0.0071,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
EST,2024,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.842,0.007,0.004,0.0031,0.0069,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
EST,2025,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.682,0.007,0.004,0.003,0.0068,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
EST,2026,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.512,0.0067,0.0039,0.003,0.0066,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
EST,2027,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.342,0.0066,0.0038,0.0029,0.0065,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
EST,2028,Europe & Central Asia,ECA,Estonia,2022,national,,,,income,,,6.181,0.0066,0.0038,0.0029,0.0064,48.9656,40.4145,,,,,,,,,,,,,,,0.5964,1348840,21143.2914,11012.3843,TRUE,micro,extrapolation,21.357,0.1005
ETH,2023,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,6.595,0.8557,0.413,0.2364,0.6447,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
ETH,2024,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,6.346,0.8429,0.3959,0.2229,0.612,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
ETH,2025,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,6.092,0.8293,0.3775,0.209,0.5778,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
ETH,2026,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,5.839,0.8124,0.3583,0.1949,0.543,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
ETH,2027,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,5.592,0.7918,0.3387,0.181,0.5083,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
ETH,2028,Sub-Saharan Africa,SSA,Ethiopia,2022,national,,,,consumption,,,5.347,0.7722,0.3184,0.1672,0.4733,4.5273,3.7075,,,,,,,,,,,,,,,8.4964,123379924,880.6435,,TRUE,micro,extrapolation,3.004,0.3621
FIN,2023,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.922,0.0014,5e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FIN,2024,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.885,0.0014,5e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FIN,2025,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.814,0.0014,5e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FIN,2026,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.727,0.0014,5e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FIN,2027,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.634,0.0014,4e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FIN,2028,Other High Income Countries,OHI,Finland,2022,national,,,,income,,,6.538,0.0013,4e-04,3e-04,5e-04,60.7407,52.4503,,,,,,,,,,,,,,,0.9333,5556106,46792.7535,24508.2648,TRUE,micro,extrapolation,27.375,0.0778
FJI,2023,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,6.464,0.4947,0.1506,0.0634,0.2009,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FJI,2024,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,6.281,0.4745,0.1409,0.0585,0.187,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FJI,2025,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,6.116,0.452,0.1322,0.0542,0.1747,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FJI,2026,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,5.965,0.434,0.1244,0.0504,0.1636,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FJI,2027,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,5.818,0.4131,0.1168,0.0468,0.153,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FJI,2028,East Asia & Pacific,EAP,Fiji,2022,national,,,,consumption,,,5.683,0.397,0.1099,0.0436,0.1435,7.7425,6.505,,,,,,,,,,,,,,,0.9859,929766,5313.0285,,TRUE,micro,extrapolation,4.403,0.2186
FRA,2023,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.81,0.005,0.0019,0.001,0.003,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FRA,2024,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.748,0.005,0.0019,0.001,0.0029,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FRA,2025,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.66,0.0048,0.0018,9e-04,0.0029,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FRA,2026,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.58,0.0047,0.0018,9e-04,0.0028,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FRA,2027,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.51,0.0047,0.0017,9e-04,0.0027,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FRA,2028,Other High Income Countries,OHI,France,2022,national,,,,income,,,6.445,0.0047,0.0017,9e-04,0.0027,58.6972,50.7754,,,,,,,,,,,,,,,0.8354,67971311,38816.4793,20676.4646,TRUE,micro,extrapolation,26.538,0.1319
FSM,2023,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.708,0.7476,0.3644,0.2191,0.6084,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
FSM,2024,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.541,0.7356,0.3548,0.2118,0.5897,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
FSM,2025,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.445,0.7288,0.3492,0.2076,0.5789,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
FSM,2026,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.384,0.7274,0.3455,0.2049,0.5719,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
FSM,2027,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.331,0.7206,0.3424,0.2026,0.5659,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
FSM,2028,East Asia & Pacific,EAP,"Micronesia, Fed. Sts.",2022,national,,,,consumption,,,6.308,0.7206,0.341,0.2015,0.5633,5.461,4.1536,,,,,,,,,,,,,,,0.9772,114164,2765.0641,,TRUE,micro,extrapolation,3.227,0.3519
GAB,2023,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.76,0.3556,0.1228,0.0594,0.1772,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GAB,2024,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.681,0.348,0.1201,0.0579,0.1731,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GAB,2025,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.604,0.3437,0.1175,0.0565,0.169,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GAB,2026,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.508,0.3368,0.1142,0.0547,0.1641,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GAB,2027,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.416,0.3276,0.1111,0.053,0.1593,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GAB,2028,Sub-Saharan Africa,SSA,Gabon,2022,national,,,,consumption,,,6.32,0.3216,0.1078,0.0513,0.1545,11.172,8.7618,,,,,,,,,,,,,,,319.1603,2388992,6637.0661,2265.647,TRUE,micro,extrapolation,5.531,0.2589
GBR,2023,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.85,0.0074,0.0043,0.0035,0.0161,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GBR,2024,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.84,0.0074,0.0043,0.0035,0.0161,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GBR,2025,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.749,0.0074,0.0043,0.0035,0.016,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GBR,2026,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.653,0.0074,0.0042,0.0035,0.0159,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GBR,2027,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.568,0.0074,0.0042,0.0035,0.0158,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GBR,2028,Other High Income Countries,OHI,United Kingdom,2022,national,,,,income,,,6.501,0.0074,0.0042,0.0035,0.0157,57.9578,49.1307,,,,,,,,,,,,,,,0.7797,66971395,47923.4822,29840.8585,TRUE,micro,extrapolation,25.715,0.1325
GEO,2023,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,6.482,0.5392,0.1979,0.099,0.2895,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GEO,2024,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,6.205,0.5103,0.1832,0.0907,0.2665,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GEO,2025,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,5.918,0.4747,0.1682,0.0822,0.2432,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GEO,2026,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,5.644,0.4434,0.1541,0.0744,0.2215,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GEO,2027,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,5.382,0.4122,0.1409,0.0671,0.2012,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GEO,2028,Europe & Central Asia,ECA,Georgia,2022,national,,,,consumption,,,5.15,0.3872,0.1292,0.0608,0.1836,7.2872,6.1254,,,,,,,,,,,,,,,0.9247,3712502,5438.6042,4194.6244,TRUE,micro,extrapolation,4.213,0.2748
GHA,2023,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.932,0.7544,0.3921,0.2491,0.6832,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GHA,2024,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.924,0.754,0.3917,0.2487,0.6823,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GHA,2025,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.806,0.7471,0.3855,0.2438,0.6694,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GHA,2026,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.671,0.7378,0.3783,0.2382,0.6546,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GHA,2027,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.536,0.7298,0.3709,0.2325,0.6396,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GHA,2028,Sub-Saharan Africa,SSA,Ghana,2022,national,,,,consumption,,,6.403,0.7204,0.3636,0.2269,0.6247,5.5369,4.0686,,,,,,,,,,,,,,,1.751,33475870,2031.4283,1528.6658,TRUE,micro,extrapolation,3.184,0.3786
GIN,2023,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,6.656,0.8315,0.3708,0.2012,0.5572,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GIN,2024,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,6.485,0.8197,0.3588,0.1924,0.5357,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GIN,2025,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,6.317,0.8051,0.3468,0.1838,0.5144,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GIN,2026,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,6.165,0.7945,0.3357,0.1759,0.495,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GIN,2027,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,6.019,0.7791,0.3247,0.1684,0.4761,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GIN,2028,Sub-Saharan Africa,SSA,Guinea,2022,national,,,,consumption,,,5.882,0.7666,0.3143,0.1612,0.4583,4.6305,4.0039,,,,,,,,,,,,,,,3446.9322,13859341,994.437,764.0698,TRUE,micro,extrapolation,3.152,0.3296
GMB,2023,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.706,0.7832,0.3788,0.2203,0.5976,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GMB,2024,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.528,0.7741,0.3679,0.2118,0.5766,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GMB,2025,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.378,0.7645,0.3584,0.2046,0.5587,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GMB,2026,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.272,0.7575,0.3516,0.1995,0.5459,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GMB,2027,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.167,0.7493,0.3448,0.1944,0.5332,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GMB,2028,Sub-Saharan Africa,SSA,"Gambia, The",2022,national,,,,consumption,,,6.064,0.7415,0.338,0.1893,0.5207,5.2032,3.9088,,,,,,,,,,,,,,,15.1142,2705992,678.3617,553.5273,TRUE,micro,extrapolation,3.104,0.3528
GNB,2023,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,6.714,0.8864,0.4717,0.2886,0.7619,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GNB,2024,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,6.554,0.881,0.4616,0.2798,0.7405,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GNB,2025,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,6.395,0.8739,0.4513,0.2709,0.719,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GNB,2026,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,6.238,0.8647,0.4408,0.2619,0.6974,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GNB,2027,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,6.085,0.856,0.4302,0.2531,0.676,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GNB,2028,Sub-Saharan Africa,SSA,Guinea-Bissau,2022,national,,,,consumption,,,5.958,0.85,0.4212,0.2457,0.658,3.8961,3.1195,,,,,,,,,,,,,,,232.1995,2105566,621.8522,,TRUE,micro,extrapolation,2.71,0.3985
GRC,2023,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.706,0.0243,0.0099,0.0065,0.0126,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRC,2024,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.59,0.0234,0.0097,0.0064,0.0122,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRC,2025,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.507,0.0228,0.0095,0.0063,0.012,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRC,2026,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.42,0.0225,0.0093,0.0062,0.0117,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRC,2027,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.345,0.0217,0.0092,0.0061,0.0115,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRC,2028,Other High Income Countries,OHI,Greece,2022,national,,,,income,,,6.275,0.0217,0.0091,0.0061,0.0113,33.4703,28.7871,,,,,,,,,,,,,,,0.6463,10426919,20287.7253,14226.7084,TRUE,micro,extrapolation,15.544,0.1645
GRD,2023,Latin America & Caribbean,LAC,Grenada,2022,national,,,,consumption,,,6.655,0.1394,0.0383,0.0141,0.049,20.4565,13.4928,,,,,,,,,,,,,,,1.7995,125438,8688.5478,,TRUE,micro,extrapolation,7.896,0.1885
GRD,2024,Latin America & Caribbean,LAC,Grenada,2022,national,,,,consumption,,,6.468,0.1363,0.0355,0.0128,0.0451,20.4565,13.4928,,,,,,,,,,,,,,,1.7995,125438,8688.5478,,TRUE,micro,extrapolation,7.896,0.1885
GRD,2025,Latin America & Caribbean,LAC,Grenada,2022,national,,,,consumption,,,6.302,0.1309,0.0329,0.0116,0.0417,20.4565,13.4928,,,,,,,,,,,,,,,1.7995,125438,8688.5478,,TRUE,micro,extrapolation,7.896,0.1885
