country_code,year,region_name,region_code,country_name,reporting_year,reporting_level,survey_acronym,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type,spl,spr
KEN,2028,Sub-Saharan Africa,SSA,Kenya,2022,national,,,,consumption,,,1.797,0.2236,0.0537,0.0204,0.0702,3.6639,2.6658,,,,,,,,,,,,,,,41.6348,54027487,1754.5855,1274.3703,TRUE,micro,extrapolation,2.483,0.4496
KGZ,2023,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,2.125,0.0064,0.0014,6e-04,0.002,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KGZ,2024,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,2.087,0.0054,0.0013,6e-04,0.0019,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KGZ,2025,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,2.055,0.0052,0.0012,6e-04,0.0019,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KGZ,2026,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,2.022,0.0047,0.0011,5e-04,0.0018,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KGZ,2027,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,1.99,0.0043,0.0011,5e-04,0.0017,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KGZ,2028,Europe & Central Asia,ECA,Kyrgyz Republic,2022,national,,,,consumption,,,1.959,0.0043,0.001,5e-04,0.0016,7.1984,6.0293,,,,,,,,,,,,,,,19.3727,6974900,1182.9117,,TRUE,micro,extrapolation,4.165,0.1908
KIR,2023,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.13,0.0136,0.0023,5e-04,0.0026,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KIR,2024,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.113,0.013,0.0022,5e-04,0.0025,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KIR,2025,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.098,0.0128,0.0021,5e-04,0.0024,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KIR,2026,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.087,0.0128,0.002,5e-04,0.0023,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KIR,2027,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.075,0.0126,0.002,5e-04,0.0023,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KIR,2028,East Asia & Pacific,EAP,Kiribati,2022,national,,,,consumption,,,2.065,0.0123,0.0019,4e-04,0.0022,6.3793,5.4374,,,,,,,,,,,,,,,0.981,131232,1433.5163,,TRUE,micro,extrapolation,3.869,0.2171
KOR,2023,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,2.121,0.0023,5e-04,1e-04,5e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
KOR,2024,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,2.079,0.0023,4e-04,1e-04,5e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
KOR,2025,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,2.037,0.0023,4e-04,1e-04,4e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
KOR,2026,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,1.996,0.0023,3e-04,1e-04,4e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
KOR,2027,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,1.957,0.0023,3e-04,0,3e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
KOR,2028,Other High Income Countries,OHI,"Korea, Rep.",2022,national,,,,income,,,1.92,0.0023,3e-04,0,3e-04,47.648,41.4853,,,,,,,,,,,,,,,974.2056,51628117,33719.3864,15718.6682,TRUE,micro,extrapolation,21.893,0.1374
LAO,2023,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,2.104,0.0581,0.0093,0.0025,0.011,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LAO,2024,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,2.057,0.0519,0.0083,0.0022,0.0098,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LAO,2025,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,2.009,0.0444,0.0073,0.002,0.0087,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LAO,2026,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,1.96,0.0395,0.0065,0.0017,0.0076,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LAO,2027,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,1.91,0.0358,0.0056,0.0015,0.0067,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LAO,2028,East Asia & Pacific,EAP,Lao PDR,2022,national,,,,consumption,,,1.857,0.0315,0.0048,0.0013,0.0057,6.687,4.8787,,,,,,,,,,,,,,,3133.8118,7529475,2599.2051,,TRUE,micro,extrapolation,3.589,0.2994
LBN,2022,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2023,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2024,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2025,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2026,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2027,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBN,2028,Middle East & North Africa,MNA,Lebanon,2021,national,,,,consumption,,,2.125,0,0,0,0,26.3235,22.3309,,,,,,,,,,,,,,,761.8333,5592631,6107.4547,6785.3515,TRUE,micro,extrapolation,12.315,0.1366
LBR,2023,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,2.111,0.2826,0.0771,0.0301,0.1002,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LBR,2024,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,2.06,0.2699,0.0721,0.0279,0.0934,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LBR,2025,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,1.992,0.2457,0.0658,0.025,0.0848,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LBR,2026,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,1.926,0.2315,0.0598,0.0224,0.0767,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LBR,2027,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,1.862,0.2141,0.0543,0.02,0.0692,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LBR,2028,Sub-Saharan Africa,SSA,Liberia,2022,national,,,,consumption,,,1.786,0.1975,0.0478,0.0173,0.0607,3.7698,3.005,,,,,,,,,,,,,,,47.996,5302681,646.5012,,TRUE,micro,extrapolation,2.652,0.4183
LCA,2023,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,2.103,2e-04,0,6.9985e-07,0,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LCA,2024,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,2.072,2e-04,9.3828e-06,3.8961e-07,9.5831e-06,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LCA,2025,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,2.043,2e-04,6.3085e-06,1.7613e-07,6.3983e-06,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LCA,2026,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,2.023,2e-04,4.137e-06,7.5744e-08,4.1754e-06,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LCA,2027,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,2.008,2e-04,2.48e-06,2.7219e-08,2.4937e-06,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LCA,2028,Latin America & Caribbean,LAC,St. Lucia,2022,national,,,,consumption,,,1.993,2e-04,7.9802e-07,2.818e-09,7.9944e-07,27.0133,18.3358,,,,,,,,,,,,,,,2.0792,179857,10802.6557,,TRUE,micro,extrapolation,10.318,0.1939
LKA,2023,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LKA,2024,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LKA,2025,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LKA,2026,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LKA,2027,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LKA,2028,South Asia,SAS,Sri Lanka,2022,national,,,,consumption,,,2.15,0.0149,0.002,4e-04,0.0023,8.5633,6.401,,,,,,,,,,,,,,,55.5009,22181000,3988.0802,2402.2857,TRUE,micro,extrapolation,4.35,0.2413
LSO,2023,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.133,0.3589,0.1347,0.0681,0.1976,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LSO,2024,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.113,0.3551,0.1326,0.0668,0.1943,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LSO,2025,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.09,0.3507,0.1302,0.0654,0.1904,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LSO,2026,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.074,0.3492,0.1285,0.0644,0.1877,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LSO,2027,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.063,0.346,0.1273,0.0637,0.1859,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LSO,2028,Sub-Saharan Africa,SSA,Lesotho,2022,national,,,,consumption,,,2.056,0.3451,0.1265,0.0633,0.1847,4.2323,2.9512,,,,,,,,,,,,,,,5.244,2305825,950.6488,792.329,TRUE,micro,extrapolation,2.626,0.4449
LTU,2023,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,2.135,0.0025,0.0016,0.0014,4e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LTU,2024,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,2.069,0.0021,0.0016,0.0014,4e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LTU,2025,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,2.007,0.0021,0.0016,0.0014,4e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LTU,2026,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,1.949,0.0021,0.0016,0.0014,3e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LTU,2027,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,1.899,0.0021,0.0016,0.0014,3e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LTU,2028,Europe & Central Asia,ECA,Lithuania,2022,national,,,,income,,,1.851,0.0021,0.0015,0.0014,3e-04,45.4544,35.2468,,,,,,,,,,,,,,,0.4884,2831639,18535.078,11197.1948,TRUE,micro,extrapolation,18.773,0.1308
LUX,2023,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.192,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LUX,2024,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.201,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LUX,2025,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.194,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LUX,2026,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.185,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LUX,2027,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.18,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LUX,2028,Other High Income Countries,OHI,Luxembourg,2022,national,,,,income,,,2.175,5e-04,3e-04,2e-04,6e-04,93.3291,79.9012,,,,,,,,,,,,,,,0.9658,653103,109714.9243,34949.1252,TRUE,micro,extrapolation,41.101,0.1337
LVA,2023,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,2.137,0.0039,0.0024,0.002,0.0021,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
LVA,2024,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,2.086,0.0039,0.0024,0.002,0.002,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
LVA,2025,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,2.025,0.0039,0.0023,0.002,0.002,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
LVA,2026,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,1.966,0.0035,0.0023,0.0019,0.0019,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
LVA,2027,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,1.909,0.0035,0.0022,0.0019,0.0018,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
LVA,2028,Europe & Central Asia,ECA,Latvia,2022,national,,,,income,,,1.853,0.0035,0.0022,0.0019,0.0018,39.4368,32.7036,,,,,,,,,,,,,,,0.5538,1879383,17081.3428,10371.5599,TRUE,micro,extrapolation,17.502,0.1456
MAR,2023,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,2.124,0.01,0.0018,5e-04,0.0021,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MAR,2024,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,2.076,0.0091,0.0016,4e-04,0.0019,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MAR,2025,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,2.036,0.0082,0.0014,4e-04,0.0017,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MAR,2026,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,1.996,0.0075,0.0013,4e-04,0.0016,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MAR,2027,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,1.954,0.0069,0.0012,3e-04,0.0014,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MAR,2028,Middle East & North Africa,MNA,Morocco,2022,national,,,,consumption,,,1.912,0.0064,0.0011,3e-04,0.0013,11.2437,8.2068,,,,,,,,,,,,,,,4.2908,37457971,3300.7998,1903.4576,TRUE,micro,extrapolation,5.253,0.2204
MDA,2023,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,2.08,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDA,2024,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,1.974,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDA,2025,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,1.862,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDA,2026,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,1.757,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDA,2027,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,1.657,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDA,2028,Europe & Central Asia,ECA,Moldova,2022,national,,,,consumption,,,1.563,0,0,0,0,11.7728,10.3123,,,,,,,,,,,,,,,6.3825,2538894,3582.1909,3167.259,TRUE,micro,extrapolation,6.306,0.1149
MDG,2023,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,2.128,0.802,0.4197,0.2584,0.6939,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDG,2024,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,2.092,0.7972,0.4132,0.2529,0.6803,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDG,2025,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,2.059,0.7919,0.4071,0.2478,0.6676,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDG,2026,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,2.026,0.7861,0.4008,0.2427,0.6549,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDG,2027,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,1.995,0.7806,0.3949,0.2379,0.6428,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDG,2028,Sub-Saharan Africa,SSA,Madagascar,2022,national,,,,consumption,,,1.966,0.7755,0.3892,0.2333,0.6314,1.6,1.1251,,,,,,,,,,,,,,,962.9596,29611714,453.8581,338.9908,TRUE,micro,extrapolation,2.15,0.8056
MDV,2023,South Asia,SAS,Maldives,2022,national,,,,consumption,,,2.039,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MDV,2024,South Asia,SAS,Maldives,2022,national,,,,consumption,,,1.982,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MDV,2025,South Asia,SAS,Maldives,2022,national,,,,consumption,,,1.904,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MDV,2026,South Asia,SAS,Maldives,2022,national,,,,consumption,,,1.837,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MDV,2027,South Asia,SAS,Maldives,2022,national,,,,consumption,,,1.779,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MDV,2028,South Asia,SAS,Maldives,2022,national,,,,consumption,,,1.729,0,0,0,0,22.7118,19.2278,,,,,,,,,,,,,,,9.7936,523787,11035.5825,,TRUE,micro,extrapolation,10.764,0.1179
MEX,2023,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.108,0.0111,0.0029,0.0012,0.0035,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MEX,2024,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.084,0.0108,0.0028,0.0012,0.0034,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MEX,2025,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.072,0.0106,0.0027,0.0012,0.0033,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MEX,2026,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.054,0.0104,0.0027,0.0012,0.0032,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MEX,2027,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.032,0.0102,0.0026,0.0011,0.0031,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MEX,2028,Latin America & Caribbean,LAC,Mexico,2022,national,,,,income,,,2.009,0.0098,0.0025,0.0011,0.003,16.5869,11.6285,,,,,,,,,,,,,,,9.8615,127504125,10077.3833,7183.0209,FALSE,micro,survey,6.964,0.225
MHL,2023,East Asia & Pacific,EAP,Marshall Islands,2022,national,,,,consumption,,,2.11,0.0081,0.0017,5e-04,0.002,11.6444,9.2537,,,,,,,,,,,,,,,1.0292,41569,5313.2042,,TRUE,micro,extrapolation,5.777,0.2026
MHL,2024,East Asia & Pacific,EAP,Marshall Islands,2022,national,,,,consumption,,,2.071,0.0081,0.0016,4e-04,0.0018,11.6444,9.2537,,,,,,,,,,,,,,,1.0292,41569,5313.2042,,TRUE,micro,extrapolation,5.777,0.2026
MHL,2025,East Asia & Pacific,EAP,Marshall Islands,2022,national,,,,consumption,,,2.049,0.0081,0.0015,4e-04,0.0017,11.6444,9.2537,,,,,,,,,,,,,,,1.0292,41569,5313.2042,,TRUE,micro,extrapolation,5.777,0.2026
MHL,2026,East Asia & Pacific,EAP,Marshall Islands,2022,national,,,,consumption,,,2.033,0.0081,0.0014,4e-04,0.0017,11.6444,9.2537,,,,,,,,,,,,,,,1.0292,41569,5313.2042,,TRUE,micro,extrapolation,5.777,0.2026
